,0,1,2,3,4,5,6,7,8,9,10
0,0.19564123285184454,0.7877867615814438,0.3823023670633604,0.19331305962536627,0.3278796637557275,0.9762554694035762,0.5499370556028826,0.5265047222396235,0.7450488212481948,0.11373442632333108,0
1,0.5807108716630456,0.11574756413220766,0.8519953920275177,0.8268274031698307,0.5988269192669275,0.5679147386648196,0.25430442251278595,0.544390290021823,0.4197669877327095,0.12191645506840587,1
2,0.8434475324468689,0.08001396243390013,0.11467889321565283,0.3221468678809778,0.3424858718005894,0.027708685405983813,0.8113717205089914,0.3745474285278101,0.36246194770557616,0.8591165358912887,0
3,0.8273359443432496,0.1954419654413454,0.08051136748236276,0.841417605292868,0.9444367054632571,0.1370355569837064,0.9279223808767876,0.8386002038485292,0.21769695088017094,0.8852432408741687,1
4,0.2765546356080921,0.8432736263982563,0.2938625360811761,0.42206918570644003,0.11660630969852404,0.1630260700337549,0.2549695183623025,0.6240798961745678,0.2910915596920318,0.8300657116405958,0
5,0.07806982499040271,0.2329700491176332,0.5953780302383909,0.02827086975367321,0.6951517077347203,0.694932099048368,0.23326579146867266,0.313789626440271,0.09137812937110168,0.47995141912265393,0
6,0.6893157810467874,0.4581356597048173,0.8322481291068012,0.041855715551663786,0.9045694079796092,0.05648695707346818,0.9105421473118372,0.28346765145915886,0.9351361971562041,0.5570434344585266,1
7,0.9959164987187367,0.09139271311838115,0.4643943166386717,0.942695875674622,0.4376994776235239,0.8227696210431877,0.2578928417856884,0.3302231131207778,0.28573762702589567,0.3467079130991578,1
8,0.7259089830315453,0.10162737765425633,0.663580228070535,0.7364081800044939,0.9911881510974556,0.8713225868606108,0.5672074364699525,0.07400113035066491,0.7571368667720998,0.42638114964464,1
9,0.5381743003079194,0.02302761487123195,0.48135057968354755,0.6038960827742922,0.7134255549339822,0.39758212531019743,0.40248755433154837,0.5835026219870599,0.03148075667206607,0.35724970458653627,0
10,0.052570282957365544,0.6380284873076477,0.4414876544639502,0.47102628343948194,0.2715337216264806,0.5360984372712086,0.7778570511552996,0.1148373070247578,0.7917951894312102,0.26213217026475233,0
11,0.561434859900793,0.0794303723592058,0.5199565970478425,0.07389710296007401,0.23517578949584206,0.0808632120164049,0.390410523752017,0.8550077306810199,0.6428574476327036,0.3312056556232438,0
12,0.864594174850068,0.8268405028793991,0.5392553561484961,0.8527239365357452,0.5998739584449464,0.9035154465387389,0.9143106764041967,0.8414344580667005,0.8196734209888888,0.9750743871259129,1
13,0.2911237675682201,0.2191010817224336,0.13912158123462748,0.358195216130619,0.6508437740667361,0.3331149300610905,0.5429222274650367,0.016527388685836808,0.6836588548443009,0.557003112525839,0
