,0,1,2,3,4,5,6,7,8,9,10
0,0.35662127417872413,0.16017025905893578,0.7794892758278466,0.05302899493991675,0.30329804113011993,0.26741603360519206,0.40205639306550023,0.199195684171386,0.06673818451292846,0.3324314635997231,0
1,0.24488132652304262,0.6678151135846819,0.860242220754602,0.5366293634106233,0.2613652229608868,0.8787029890360284,0.46399324821568844,0.6118252323559482,0.5884471198276836,0.4938233053265203,1
2,0.7366970542631133,0.17632610343428057,0.13599271330601648,0.8030001157027239,0.5668084789002054,0.4993924486933573,0.7905652855653108,0.5600840573926371,0.1480182819498812,0.6405015276812496,0
3,0.5425108367944169,0.6732637021865626,0.03741389592929967,0.02346662676267619,0.9700178946975379,0.7937150364713765,0.9013868971938048,0.10572871626991831,0.3897122221971925,0.6981006019920558,1
4,0.01071394604074638,0.3469377532005593,0.1460325473992432,0.0971824586525647,0.41380153790536567,0.33078797251588443,0.7752670400284162,0.36467809349506086,0.116561163312636,0.4865248379684418,1
5,0.8002008489301572,0.1058941086635733,0.4152688018960613,0.6204189358350615,0.5728364511856676,0.13252237161391722,0.7724540922569342,0.5082635535392566,0.704742665441858,0.6258667361450255,0
6,0.5932947749905622,0.293768375816727,0.9256666736778169,0.3592098462627853,0.7267879452581126,0.24058171050498034,0.18457073460960338,0.7728413027025012,0.5266226132688444,0.372230997728909,1
7,0.7021877291984971,0.025340772451684312,0.19033026040872392,0.3881361302961146,0.6938993160181003,0.2655493501735279,0.49835628847301283,0.8478259489005386,0.6587895083354409,0.454884737663529,1
8,0.13665272181411958,0.013965781991618464,0.001052476547964365,0.8878641882888839,0.011294822494018253,0.7378796321459032,0.567358814368503,0.6429000265961453,0.2011243346464785,0.1556962955872262,1
9,0.9446971209010178,0.26674344218587276,0.8369369336486749,0.3549054609147616,0.7819267468265407,0.5294173105303562,0.7164194781032397,0.918144789802998,0.8373865791219696,0.8593770405207991,1
10,0.3937883105789082,0.9087042931355576,0.13162397131980197,0.7362803882547134,0.6856283174033112,0.7663700928753095,0.38953158370583774,0.5629893073197968,0.23086555953098364,0.40747821089804115,1
11,0.779522119588868,0.23992124068169418,0.7217390080894145,0.8322543654453461,0.9107780499753818,0.3718437870666156,0.09892771785040977,0.4791675591715563,0.6184609327744653,0.4750480018933342,1
12,0.1997785083629996,0.8865550273194358,0.5265052248844885,0.73726765629601,0.319914695392847,0.9240574504268336,0.8016621092569457,0.4888031614089525,0.9817755690094003,0.6323190302554107,1
13,0.712138994212448,0.36587952212019925,0.6531188815049066,0.6534758173601141,0.7081828258865172,0.8480179243381163,0.6702109728402633,0.5280912300378926,0.1366023717032928,0.6882293637336636,1
14,0.15286471657360912,0.4690543018627876,0.27310186373702294,0.48378212098948215,0.25984668157381985,0.7796728159111687,0.5538643950035724,0.93679485811369,0.7841723585429397,0.18883259737489222,1
15,0.6394628147147771,0.33720987801094704,0.8579045438165066,0.011913939081581226,0.30246308530369437,0.9019446987680738,0.3890714712349823,0.2298228498578222,0.5139394200251398,0.9030339494396662,0
