,0,1,2,3,4,5,6,7,8,9,10
0,0.47351526072928984,0.17947286782776262,0.8527865589717429,0.27793717189498535,0.6563615185015468,0.7974057174462771,0.8545939535993851,0.667900296869565,0.9519627495141966,0.14821172042453756,1
1,0.3008786598213804,0.7893020671201799,0.18593828420997127,0.18567954671639209,0.6195902946225901,0.4249285548555163,0.628344878141974,0.4630619696116446,0.8581635196089947,0.512203832954109,0
2,0.8038063505776749,0.1039520971590766,0.517236819583559,0.5848379040054206,0.3083138396917021,0.13612513789881897,0.5868443988757718,0.5048458806927094,0.8721367365804277,0.5762254819698518,0
3,0.5433773830104116,0.21937038064357095,0.4506236710900794,0.408070388912816,0.1533673687097945,0.7232868040210594,0.8604856665677743,0.5152624213944538,0.5088284181654122,0.8438960749763027,0
4,0.38437199837879377,0.8142266686495457,0.05674432563252885,0.017387925359080958,0.7293709373930868,0.5903605263078299,0.2505092682169727,0.9923628290467883,0.311967252181072,0.13417862915946788,1
5,0.7998552300781891,0.6944881862532889,0.549224211041501,0.45888643381845484,0.9683384363508384,0.4148654649369836,0.9770553647273186,0.38109606106920324,0.12975646311506794,0.6414427124740176,1
6,0.6664413966411613,0.26177749279384843,0.7870643054616935,0.5428393606453209,0.45890572824153697,0.8755063049805524,0.5491707368509801,0.3637443400975461,0.6800701470717715,0.1676964554005269,1
7,0.2539931805799033,0.48452094865761375,0.8326073110630029,0.21924418356548991,0.28341407205603286,0.7632539531125953,0.3946182154111658,0.7685946107362074,0.8022123495171997,0.22411758115742253,1
8,0.2546114621802432,0.36387833330581687,0.16560906411351883,0.40102890970593696,0.3924817166647032,0.32618796117540017,0.5421549438512079,0.018128024143062693,0.47689593378986783,0.23417671612021018,1
9,0.23976370960997784,0.029467163105781125,0.5562554046509608,0.5108937060506896,0.05693042392059677,0.9960085485436426,0.07922781072943641,0.3623109649277386,0.963690584231824,0.9709416214403525,0
10,0.8156087245768945,0.7343217264000838,0.423754467698115,0.518286338027167,0.9176345242012061,0.9657746494074824,0.20873119929227746,0.5482163990130485,0.46488215564484736,0.7562956560796377,0
11,0.8931681335309165,0.03273012742292558,0.002261566158404338,0.43446505857803375,0.8953494693485283,0.3615323798782414,0.15540380192139414,0.0019228749834140357,0.5826202651520196,0.8946289828815863,0
12,0.13119600095128725,0.17501419884969915,0.15619523826954662,0.28096544339651486,0.32557424819652625,0.9264873895856998,0.44828231710026734,0.0970237931854584,0.9214059530051418,0.5222692765295814,0
13,0.2695020199745739,0.6632587009552001,0.12218269904316614,0.8528363175727126,0.9255857511478509,0.4097085035664283,0.8816838891995399,0.790606322384118,0.355900682051826,0.0036407693687093845,0
14,0.09200269470672617,0.7687166973700305,0.604443725264193,0.5744910509705045,0.48015960163329674,0.5479785740969487,0.399900968332067,0.14882069517808982,0.16917005833279597,0.1267511053436663,0
15,0.6354570507325699,0.5279859336732748,0.9048544220021614,0.33088125268672797,0.7128343075460261,0.38483819528343555,0.6204271654333604,0.2852774741917188,0.8229075012440992,0.28565512988162145,0
16,0.10236878552380235,0.7679993044188732,0.05980055231358039,0.8425408493342069,0.8593831506841463,0.7138369813580073,0.4836408692259728,0.2763657366232426,0.9149125112456777,0.9353633338104113,0
17,0.8654383732817056,0.43512034859132165,0.05359503416476019,0.9960831403787357,0.6378440329598072,0.8790519938213611,0.6623168970662948,0.851542320175349,0.5350687412416553,0.5988694806938277,0
18,0.9305595291111238,0.20286289797984314,0.4326324391981563,0.7814951577329726,0.8224257721448097,0.3370131291050029,0.41679889045825613,0.14653334260251338,0.2868336719936032,0.44083781307552206,0
19,0.9281159494562236,0.13028475929240424,0.395856186060376,0.5730612015815282,0.6193975564423734,0.8164046157670025,0.5715946297091501,0.6210312608132054,0.7588701691862011,0.5731858421755223,1
20,0.10907425244455737,0.5233827880358327,0.8399360157187704,0.119532336570631,0.60381609546283,0.3966434444441168,0.9789974205989536,0.3153202293436327,0.4502165591743861,0.4897029185135675,0
21,0.2794846245616841,0.25468701788839854,0.024624158709750876,0.7849921610784132,0.022314165283099152,0.5437354134469546,0.6309648344100877,0.9411433917360219,0.005277342377709604,0.5288028855249569,0
22,0.48560514991957426,0.24393614171416045,0.059222696611943015,0.5292439129274867,0.9302151511779918,0.4337249478912769,0.1899687895373814,0.5359232233865054,0.22914775209909466,0.6074394085023699,0
23,0.6904790315542123,0.26170473746560985,0.5818536139246026,0.6510949156369129,0.2675055637316933,0.37257689219531354,0.49961978979164146,0.2699861155815504,0.3759417073869945,0.3984923272028116,0
24,0.6238513898559717,0.8304628807326033,0.9080840308937874,0.5655177484811751,0.7465216608856213,0.417543581047114,0.8126472299468069,0.07918506195291197,0.9325080625695494,0.6863967209656499,0
25,0.268876930881796,0.960571747936271,0.4305427528185074,0.9012059280254311,0.6984672486019553,0.46491553922803497,0.8439732438727784,0.2402003973025959,0.8546091690629477,0.5395697206823943,1
